address,area_ft,bath_full,bath_half,beds,built_year,city,days_on_market,lot_ft,price_ft,property_type,school1,school2,school3,sold_date,sold_price,state,zip_code
"1060 S 3rd St Apt 307,","1,100",2,,2,2005,San Jose,84,750,591,Condo/Townhome/Row Home/Co-Op,4,2,7,5-Sep-18,650000,CA,95112
"1060 Marilla Ave,","1,645",2,,4,1962,San Jose,,"6,000",948,Single Family Home,8,8,7,8-Nov-18,1560000,CA,95129
"1058 Rymar Pl,","1,042",3,,2,1987,San Jose,,"1,612",195,Condo/Townhome/Row Home/Co-Op,7,6,9,17-Jul-18,203500,CA,95133
"1051 Tekman Dr,",912,2,,2,1984,San Jose,,912,612,Condo/Townhome/Row Home/Co-Op,6,9,2,20-Jun-18,558000,CA,95122
"1050 Whitebick Dr,","1,532",3,,3,1972,San Jose,,"1,920","1,004",Condo/Townhome/Row Home/Co-Op,9,9,10,9-Nov-18,1537700,CA,95129
"1042 Rock Ave,","2,150",3,,4,2007,San Jose,75,"3,150",698,Single Family Home,6,NR,NR,31-Aug-18,1500000,CA,95131
"1042 Oakmont Pl,","2,020",2,1,3,1990,San Jose,33,"3,520",643,Single Family Home,4,7,7,16-Jul-18,1298000,CA,95117
"1041 Johnson Ave,","2,426",4,,4,1967,San Jose,48,"6,528",948,Single Family Home,9,9,10,13-Jun-18,2300000,CA,95129
"1037 S 9th St,","1,056",2,,2,1901,San Jose,50,"6,348",829,Single Family Home,3,2,7,12-Jul-18,875000,CA,95112
"1036 Obrien Ct,","1,273",1,1,3,1939,San Jose,42,"3,520",776,Single Family Home,4,6,7,15-Jun-18,988000,CA,95126
"1031 Westwood Dr,","1,202",1,,2,1948,San Jose,25,"7,140","1,123",Single Family Home,7,6,6,18-Jun-18,1350000,CA,95125
"1030 Vine St,","1,511",2,,3,1998,San Jose,17,"5,880",534,Single Family Home,4,6,6,15-Jun-18,806688,CA,95110
"1030 Nightfall Ct,","2,167",2,,4,1969,San Jose,30,"7,700",765,Single Family Home,10,8,10,26-Jul-18,1658000,CA,95120
"1030 Laurie Ave,","3,046",3,,4,1940,San Jose,49,"5,763",656,Single Family Home,9,6,6,6-Sep-18,1998000,CA,95125
"10296 Chrisland Ct,","1,242",1,,3,1951,San Jose,73,"4,560",552,Single Family Home,4,4,NR,19-Oct-18,685000,CA,95127
"10290 Serrano Ave,","1,319",1,,2,1951,San Jose,,"7,800",493,Single Family Home,4,4,5,28-Sep-18,650000,CA,95127
"1029 Cumberland Pl,","1,319",2,,3,1974,San Jose,55,"3,060",713,Condo/Townhome/Row Home/Co-Op,9,6,6,13-Aug-18,940000,CA,95125
"10288 Lochner Dr,","1,154",2,,4,1954,San Jose,,"7,350",663,Single Family Home,6,NR,5,9-Nov-18,765000,CA,95127
"1026 Abruzzo Ln Unit 6,","1,171",2,,2,2017,San Jose,200,,764,Condo/Townhome/Row Home/Co-Op,,,,29-Jun-18,895050,CA,95131
"1025 Bellante Ln Unit 7,","1,847",3,,3,2017,San Jose,75,"1,551",718,Condo/Townhome/Row Home/Co-Op,,,,31-Aug-18,1325500,CA,95131
"1025 Bellante Ln Unit 5,","1,371",2,,2,2017,San Jose,78,"1,552",759,Condo/Townhome/Row Home/Co-Op,,,,28-Aug-18,1040000,CA,95131
"1025 Bellante Ln Unit 1,","1,847",3,,3,2017,San Jose,78,"1,552",711,Condo/Townhome/Row Home/Co-Op,,,,28-Aug-18,1313500,CA,95131
"1022 Thyme Walkway,","1,697",3,1,3,2012,San Jose,29,435,663,Condo/Townhome/Row Home/Co-Op,6,6,9,27-Jun-18,1125000,CA,95133
"1022 Locust St,","1,980",3,,4,1928,San Jose,45,"5,000",530,Single Family Home,4,6,6,27-Jul-18,1050000,CA,95110
"1020 Summermist Ct # 92,","1,056",2,,2,1985,San Jose,61,435,511,Condo/Townhome/Row Home/Co-Op,6,9,2,14-Sep-18,540000,CA,95122
"1020 Happy Valley Ave,","1,607",2,,4,1964,San Jose,35,"6,077","1,105",Single Family Home,8,8,7,20-Sep-18,1775000,CA,95129
"1015 Esparanza Way,","1,291",2,1,2,1999,San Jose,34,"1,291",634,Condo/Townhome/Row Home/Co-Op,7,7,9,19-Jun-18,818000,CA,95138
"1015 Delmas Ave,","1,078",2,,3,1950,San Jose,28,"4,280",872,Single Family Home,7,6,6,13-Jun-18,940000,CA,95125
"10121 Griffith St,","1,206",1,,3,1952,San Jose,27,"5,510",568,Single Family Home,NR,NR,5,14-Jun-18,685000,CA,95127
"1012 Glenridge Dr,","1,512",2,,3,1968,San Jose,75,"6,664",771,Single Family Home,6,5,NR,31-Aug-18,1165000,CA,95136
"1010 Rawlings Dr,","1,514",2,,4,1963,San Jose,29,"6,077",760,Single Family Home,6,5,NR,13-Jun-18,1150000,CA,95136
"1010 Laura Ville Ln,","4,133",4,,5,1999,San Jose,59,"9,382",569,Single Family Home,7,6,6,27-Jul-18,2350000,CA,95125
"1010 Branham Ln,","1,302",2,,3,1964,San Jose,46,"6,405",730,Single Family Home,6,5,NR,16-Jul-18,950000,CA,95136
"101 Yasui Ct,","1,697",2,1,3,1992,San Jose,42,"5,384",651,Single Family Home,6,6,8,26-Jun-18,1105000,CA,95138
"1008 Summerplace Dr,","1,004",2,,1,1991,San Jose,,578,478,Condo/Townhome/Row Home/Co-Op,6,9,2,29-Oct-18,480000,CA,95122
"1007 Twin Brook Dr,","1,571",2,,3,1964,San Jose,34,"6,820",904,Single Family Home,7,6,6,15-Jun-18,1420000,CA,95126
"1007 Foxchase Dr,",964,1,,1,1983,San Jose,49,436,628,Condo/Townhome/Row Home/Co-Op,6,6,8,26-Jun-18,605000,CA,95123
"1006 Bellhurst Ave,","1,162",1,1,3,1970,San Jose,45,784,521,Condo/Townhome/Row Home/Co-Op,5,2,5,15-Jun-18,605000,CA,95122
"1004 Franquette Ave,","1,117",1,,3,1939,San Jose,40,0.24,"1,141",Single Family Home,9,6,6,5-Oct-18,1275000,CA,95125
"1 E Julian St Unit 217,",742,1,,1,2008,San Jose,,742,876,Condo/Townhome/Row Home/Co-Op,3,NR,3,2-Nov-18,650000,CA,95112
